"SL No.","UPC Code","Item Name","Category Name","Last Purchase Price","Last Sale Price","Company Name","Stock Quantity","Total Quantity"
6128,11711252384700,"SI000202 Borkha Urna",NFD,600,890,"Home Plus Own Collection",3,3
6129,11711252384800,"SI000203 Borkha Urna",NFD,800,1280,"Home Plus Own Collection",3,3
6130,11711252384900,"SI000204 Borkha Urna",NFD,650,990,"Home Plus Own Collection",2,2
6131,11711252385000,"SI000205 Borkha Urna",NFD,720,1380,"Home Plus Own Collection",2,2
6132,11711252385100,"SI000206 Borkha Urna",NFD,600,960,"Home Plus Own Collection",5,5
6133,11711252385200,"SI000207 Borkha Urna",NFD,1000,1550,"Home Plus Own Collection",3,3
6134,11711252385300,"SI000208 Borkha Urna",NFD,680,1020,"Home Plus Own Collection",4,4
6135,11711252385400,"SI000209 3pcs",NFD,650,1250,"Home Plus Own Collection",3,3
6136,11711252385500,"SI000210 3pcs",NFD,1350,1950,"Home Plus Own Collection",3,3
6137,11711252385600,"SI000211 3pcs",NFD,1750,2630,"Home Plus Own Collection",1,1
6138,11711252385700,"SI000212 3pcs",NFD,1000,1550,"Home Plus Own Collection",0,0
6139,11711252385800,"SI000213 3pcs",NFD,1500,2050,"Home Plus Own Collection",2,2
6140,11711252385900,"SI000214 3pcs",NFD,1300,2020,"Home Plus Own Collection",2,2
6141,11711252386000,"SI000215 3pcs",NFD,1950,3050,"Home Plus Own Collection",3,3
6142,11711252386100,"SI000216 3pcs",NFD,1450,2250,"Home Plus Own Collection",2,2
6143,11711252386200,"SI000217 3pcs",NFD,1800,2810,"Home Plus Own Collection",3,3
6144,11711252386300,"SI000218 3pcs",NFD,430,830,"Home Plus Own Collection",7,7
6145,11711252386400,"SI000219 3pcs",NFD,950,1480,"Home Plus Own Collection",1,1
6146,11711252386500,"SI000220 3pcs",NFD,1000,1680,"Home Plus Own Collection",3,3
6147,11711252386600,"SI000221 3pcs",NFD,690,990,"Home Plus Own Collection",3,3
6148,11711252386700,"SI000222 3pcs",NFD,850,1320,"Home Plus Own Collection",2,2
6149,11711252386800,"SI000223 3pcs",NFD,550,890,"Home Plus Own Collection",2,2
6150,11711252386900,"SI000224 3pcs",NFD,330,670,"Home Plus Own Collection",25,25
6151,11711252387000,"SI000225 Hudi Sweter",NFD,384,590,"Home Plus Own Collection",3,3
6152,11711252387100,"SI000226 Sweter",NFD,683,1180,"Home Plus Own Collection",1,1
6153,11711252387200,"SI000227 Kuti",NFD,1000,1890,"Home Plus Own Collection",8,8
6154,11711252387300,"SI000228 Kuti",NFD,950,1750,"Home Plus Own Collection",8,8
6155,11711252387400,"SI000229 Full T Shirt",NFD,252,420,"Home Plus Own Collection",0,0
6156,11711252387500,"SI000230Full T Shirt",NFD,270,490,"Home Plus Own Collection",14,14
6157,11711252387600,"SI000231 Full T Shirt",NFD,295,590,"Home Plus Own Collection",4,4
6158,11711252387700,"SI000232 Full T Shirt",NFD,345,690,"Home Plus Own Collection",1,1
6159,11711252387800,"SI000233 Full T Shirt",NFD,448,690,"Home Plus Own Collection",0,0
6160,11711252387900,"SI000234 Full T Shirt",NFD,259,590,"Home Plus Own Collection",2,2
6161,11711252388000,"SI000235 Full T Shirt",NFD,295,590,"Home Plus Own Collection",0,0
6162,11711252388100,"SI000236 Full T Shirt",NFD,395,590,"Home Plus Own Collection",0,0
6163,11711252388200,"SI000237 Full T Shirt",NFD,445,890,"Home Plus Own Collection",1,1
6164,11711252388300,"SI000238 Full T Shirt",NFD,513,840,"Home Plus Own Collection",2,2
6165,11711252388400,"SI000239 Full T Shirt",NFD,455,690,"Home Plus Own Collection",0,0
6166,11711252388500,"SI000240 Full T Shirt",NFD,483,740,"Home Plus Own Collection",0,0
6167,11711252388600,"SI000241 Full T Shirt",NFD,553,880,"Home Plus Own Collection",0,0
6168,11711252388700,"SI000242 Kuti",NFD,930,1860,"Home Plus Own Collection",9,9
6169,11711252388800,"SI000243 Kuti",NFD,888,1760,"Home Plus Own Collection",9,9
6170,11711252388900,"SI000244 Full T Shirt",NFD,303,590,"Home Plus Own Collection",1,1
6171,11711252389000,"SI000245 Full T Shirt",NFD,275,540,"Home Plus Own Collection",2,2
6172,11711252389100,"SI000246 Full T Shirt",NFD,220,400,"Home Plus Own Collection",7,7
6173,11711252389200,"SI000247 Full T Shirt",NFD,412,790,"Home Plus Own Collection",4,4
6174,11711252389300,"SI000248 Full T Shirt",NFD,660,1680,"Home Plus Own Collection",2,2
6175,11711252389400,"SI000249 Blaus",NFD,700,1050,"Home Plus Own Collection",23,23
6176,11711252389500,"SI000250 Blaus",NFD,280,450,"Home Plus Own Collection",18,18
6177,11711252389600,"SI000251 Blaus",NFD,65,95,"Home Plus Own Collection",103,103
6178,11711252389700,"SI000252 Blaus",NFD,100,150,"Home Plus Own Collection",32,32
6179,11711252389800,"SI000253 Blaus",NFD,160,240,"Home Plus Own Collection",5,5
